,region,region name,year,symbol,label,unit,value,confidence
12702,SE1,Östra Sverige,2015,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12703,SE1,Östra Sverige,2015,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12704,SE1,Östra Sverige,2016,Q,total quantity of synthetic N fertilizer applied,Gg N,58.6,unprocessed
12705,SE1,Östra Sverige,2016,Q_AL,quantity applied on arable land,Gg N,58.6,Estimated
12706,SE1,Östra Sverige,2016,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12707,SE1,Östra Sverige,2016,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12708,SE1,Östra Sverige,2017,Q,total quantity of synthetic N fertilizer applied,Gg N,62.7,unprocessed
12709,SE1,Östra Sverige,2017,Q_AL,quantity applied on arable land,Gg N,62.7,Estimated
12710,SE1,Östra Sverige,2017,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12711,SE1,Östra Sverige,2017,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12712,SE1,Östra Sverige,2018,Q,total quantity of synthetic N fertilizer applied,Gg N,57.1,unprocessed
12713,SE1,Östra Sverige,2018,Q_AL,quantity applied on arable land,Gg N,57.1,Estimated
12714,SE1,Östra Sverige,2018,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12715,SE1,Östra Sverige,2018,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12716,SE1,Östra Sverige,2019,Q,total quantity of synthetic N fertilizer applied,Gg N,58.4,unprocessed
12717,SE1,Östra Sverige,2019,Q_AL,quantity applied on arable land,Gg N,58.4,Estimated
12718,SE1,Östra Sverige,2019,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12719,SE1,Östra Sverige,2019,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12720,SE2,Södra Sverige,1990,Q,total quantity of synthetic N fertilizer applied,Gg N,135.24910825781393,filled (b)
12721,SE2,Södra Sverige,1990,Q_AL,quantity applied on arable land,Gg N,135.24910825781393,Estimated
12722,SE2,Södra Sverige,1990,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12723,SE2,Södra Sverige,1990,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12724,SE2,Södra Sverige,1991,Q,total quantity of synthetic N fertilizer applied,Gg N,118.1823056722004,filled (b)
12725,SE2,Södra Sverige,1991,Q_AL,quantity applied on arable land,Gg N,118.1823056722004,Estimated
12726,SE2,Södra Sverige,1991,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12727,SE2,Södra Sverige,1991,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12728,SE2,Södra Sverige,1992,Q,total quantity of synthetic N fertilizer applied,Gg N,132.10993068985073,filled (b)
12729,SE2,Södra Sverige,1992,Q_AL,quantity applied on arable land,Gg N,132.10993068985073,Estimated
12730,SE2,Södra Sverige,1992,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12731,SE2,Södra Sverige,1992,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12732,SE2,Södra Sverige,1993,Q,total quantity of synthetic N fertilizer applied,Gg N,144.53376572073157,filled (b)
12733,SE2,Södra Sverige,1993,Q_AL,quantity applied on arable land,Gg N,144.53376572073157,Estimated
12734,SE2,Södra Sverige,1993,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12735,SE2,Södra Sverige,1993,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12736,SE2,Södra Sverige,1994,Q,total quantity of synthetic N fertilizer applied,Gg N,137.98518833994385,filled (b)
12737,SE2,Södra Sverige,1994,Q_AL,quantity applied on arable land,Gg N,137.98518833994385,Estimated
12738,SE2,Södra Sverige,1994,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12739,SE2,Södra Sverige,1994,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12740,SE2,Södra Sverige,1995,Q,total quantity of synthetic N fertilizer applied,Gg N,123.33569302278224,filled (b)
12741,SE2,Södra Sverige,1995,Q_AL,quantity applied on arable land,Gg N,123.33569302278224,Estimated
12742,SE2,Södra Sverige,1995,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12743,SE2,Södra Sverige,1995,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12744,SE2,Södra Sverige,1996,Q,total quantity of synthetic N fertilizer applied,Gg N,132.7244786793462,filled (b)
12745,SE2,Södra Sverige,1996,Q_AL,quantity applied on arable land,Gg N,132.7244786793462,Estimated
12746,SE2,Södra Sverige,1996,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12747,SE2,Södra Sverige,1996,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12748,SE2,Södra Sverige,1997,Q,total quantity of synthetic N fertilizer applied,Gg N,132.234501228262,filled (b)
12749,SE2,Södra Sverige,1997,Q_AL,quantity applied on arable land,Gg N,132.234501228262,Estimated
12750,SE2,Södra Sverige,1997,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12751,SE2,Södra Sverige,1997,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12752,SE2,Södra Sverige,1998,Q,total quantity of synthetic N fertilizer applied,Gg N,125.20936168514204,filled (b)
12753,SE2,Södra Sverige,1998,Q_AL,quantity applied on arable land,Gg N,125.20936168514204,Estimated
12754,SE2,Södra Sverige,1998,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12755,SE2,Södra Sverige,1998,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12756,SE2,Södra Sverige,1999,Q,total quantity of synthetic N fertilizer applied,Gg N,125.84818495904582,filled (b)
12757,SE2,Södra Sverige,1999,Q_AL,quantity applied on arable land,Gg N,125.84818495904582,Estimated
12758,SE2,Södra Sverige,1999,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12759,SE2,Södra Sverige,1999,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12760,SE2,Södra Sverige,2000,Q,total quantity of synthetic N fertilizer applied,Gg N,120.99312807737704,filled (a)
12761,SE2,Södra Sverige,2000,Q_AL,quantity applied on arable land,Gg N,120.99312807737704,Estimated
12762,SE2,Södra Sverige,2000,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12763,SE2,Södra Sverige,2000,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12764,SE2,Södra Sverige,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,125.78430263165544,filled (a)
12765,SE2,Södra Sverige,2001,Q_AL,quantity applied on arable land,Gg N,125.78430263165544,Estimated
12766,SE2,Södra Sverige,2001,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12767,SE2,Södra Sverige,2001,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12768,SE2,Södra Sverige,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,118.05454101741964,filled (a)
12769,SE2,Södra Sverige,2002,Q_AL,quantity applied on arable land,Gg N,118.05454101741964,Estimated
12770,SE2,Södra Sverige,2002,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12771,SE2,Södra Sverige,2002,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12772,SE2,Södra Sverige,2003,Q,total quantity of synthetic N fertilizer applied,Gg N,115.05207163007184,filled (a)
12773,SE2,Södra Sverige,2003,Q_AL,quantity applied on arable land,Gg N,115.05207163007184,Estimated
12774,SE2,Södra Sverige,2003,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12775,SE2,Södra Sverige,2003,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12776,SE2,Södra Sverige,2004,Q,total quantity of synthetic N fertilizer applied,Gg N,112.94395482618935,filled (a)
12777,SE2,Södra Sverige,2004,Q_AL,quantity applied on arable land,Gg N,112.94395482618935,Estimated
12778,SE2,Södra Sverige,2004,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12779,SE2,Södra Sverige,2004,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12780,SE2,Södra Sverige,2005,Q,total quantity of synthetic N fertilizer applied,Gg N,103.16995873546142,filled (a)
12781,SE2,Södra Sverige,2005,Q_AL,quantity applied on arable land,Gg N,103.16995873546142,Estimated
12782,SE2,Södra Sverige,2005,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12783,SE2,Södra Sverige,2005,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12784,SE2,Södra Sverige,2006,Q,total quantity of synthetic N fertilizer applied,Gg N,102.40337080677688,filled (a)
12785,SE2,Södra Sverige,2006,Q_AL,quantity applied on arable land,Gg N,102.40337080677688,Estimated
12786,SE2,Södra Sverige,2006,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12787,SE2,Södra Sverige,2006,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12788,SE2,Södra Sverige,2007,Q,total quantity of synthetic N fertilizer applied,Gg N,106.74736906932262,filled (a)
12789,SE2,Södra Sverige,2007,Q_AL,quantity applied on arable land,Gg N,106.74736906932262,Estimated
12790,SE2,Södra Sverige,2007,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12791,SE2,Södra Sverige,2007,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12792,SE2,Södra Sverige,2008,Q,total quantity of synthetic N fertilizer applied,Gg N,119.14054058305608,filled (a)
12793,SE2,Södra Sverige,2008,Q_AL,quantity applied on arable land,Gg N,119.14054058305608,Estimated
12794,SE2,Södra Sverige,2008,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12795,SE2,Södra Sverige,2008,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12796,SE2,Södra Sverige,2009,Q,total quantity of synthetic N fertilizer applied,Gg N,90.96843420389912,filled (a)
12797,SE2,Södra Sverige,2009,Q_AL,quantity applied on arable land,Gg N,90.96843420389912,Estimated
12798,SE2,Södra Sverige,2009,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12799,SE2,Södra Sverige,2009,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12800,SE2,Södra Sverige,2010,Q,total quantity of synthetic N fertilizer applied,Gg N,107.32231001583604,filled (a)
12801,SE2,Södra Sverige,2010,Q_AL,quantity applied on arable land,Gg N,107.32231001583604,Estimated
12802,SE2,Södra Sverige,2010,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12803,SE2,Södra Sverige,2010,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12804,SE2,Södra Sverige,2011,Q,total quantity of synthetic N fertilizer applied,Gg N,108.47219190886284,filled (a)
12805,SE2,Södra Sverige,2011,Q_AL,quantity applied on arable land,Gg N,108.47219190886284,Estimated
12806,SE2,Södra Sverige,2011,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12807,SE2,Södra Sverige,2011,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12808,SE2,Södra Sverige,2012,Q,total quantity of synthetic N fertilizer applied,Gg N,93.1,unprocessed
12809,SE2,Södra Sverige,2012,Q_AL,quantity applied on arable land,Gg N,93.1,Estimated
12810,SE2,Södra Sverige,2012,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12811,SE2,Södra Sverige,2012,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12812,SE2,Södra Sverige,2013,Q,total quantity of synthetic N fertilizer applied,Gg N,107.0,unprocessed
12813,SE2,Södra Sverige,2013,Q_AL,quantity applied on arable land,Gg N,107.0,Estimated
12814,SE2,Södra Sverige,2013,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12815,SE2,Södra Sverige,2013,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12816,SE2,Södra Sverige,2014,Q,total quantity of synthetic N fertilizer applied,Gg N,119.0,unprocessed
12817,SE2,Södra Sverige,2014,Q_AL,quantity applied on arable land,Gg N,119.0,Estimated
12818,SE2,Södra Sverige,2014,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12819,SE2,Södra Sverige,2014,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12820,SE2,Södra Sverige,2015,Q,total quantity of synthetic N fertilizer applied,Gg N,121.5,unprocessed
12821,SE2,Södra Sverige,2015,Q_AL,quantity applied on arable land,Gg N,121.5,Estimated
12822,SE2,Södra Sverige,2015,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12823,SE2,Södra Sverige,2015,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12824,SE2,Södra Sverige,2016,Q,total quantity of synthetic N fertilizer applied,Gg N,117.5,unprocessed
12825,SE2,Södra Sverige,2016,Q_AL,quantity applied on arable land,Gg N,117.5,Estimated
12826,SE2,Södra Sverige,2016,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12827,SE2,Södra Sverige,2016,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12828,SE2,Södra Sverige,2017,Q,total quantity of synthetic N fertilizer applied,Gg N,125.8,unprocessed
12829,SE2,Södra Sverige,2017,Q_AL,quantity applied on arable land,Gg N,125.8,Estimated
12830,SE2,Södra Sverige,2017,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12831,SE2,Södra Sverige,2017,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12832,SE2,Södra Sverige,2018,Q,total quantity of synthetic N fertilizer applied,Gg N,117.3,unprocessed
12833,SE2,Södra Sverige,2018,Q_AL,quantity applied on arable land,Gg N,117.3,Estimated
12834,SE2,Södra Sverige,2018,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12835,SE2,Södra Sverige,2018,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12836,SE2,Södra Sverige,2019,Q,total quantity of synthetic N fertilizer applied,Gg N,113.2,unprocessed
12837,SE2,Södra Sverige,2019,Q_AL,quantity applied on arable land,Gg N,113.2,Estimated
12838,SE2,Södra Sverige,2019,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12839,SE2,Södra Sverige,2019,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12840,SE3,Norra Sverige,1990,Q,total quantity of synthetic N fertilizer applied,Gg N,12.749275320234789,filled (b)
12841,SE3,Norra Sverige,1990,Q_AL,quantity applied on arable land,Gg N,12.749275320234789,Estimated
12842,SE3,Norra Sverige,1990,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12843,SE3,Norra Sverige,1990,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12844,SE3,Norra Sverige,1991,Q,total quantity of synthetic N fertilizer applied,Gg N,11.140470886675711,filled (b)
12845,SE3,Norra Sverige,1991,Q_AL,quantity applied on arable land,Gg N,11.140470886675711,Estimated
12846,SE3,Norra Sverige,1991,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12847,SE3,Norra Sverige,1991,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12848,SE3,Norra Sverige,1992,Q,total quantity of synthetic N fertilizer applied,Gg N,12.45336032598006,filled (b)
12849,SE3,Norra Sverige,1992,Q_AL,quantity applied on arable land,Gg N,12.45336032598006,Estimated
12850,SE3,Norra Sverige,1992,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12851,SE3,Norra Sverige,1992,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12852,SE3,Norra Sverige,1993,Q,total quantity of synthetic N fertilizer applied,Gg N,13.62449480059665,filled (b)
12853,SE3,Norra Sverige,1993,Q_AL,quantity applied on arable land,Gg N,13.62449480059665,Estimated
12854,SE3,Norra Sverige,1993,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12855,SE3,Norra Sverige,1993,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12856,SE3,Norra Sverige,1994,Q,total quantity of synthetic N fertilizer applied,Gg N,13.007192275951716,filled (b)
12857,SE3,Norra Sverige,1994,Q_AL,quantity applied on arable land,Gg N,13.007192275951716,Estimated
12858,SE3,Norra Sverige,1994,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12859,SE3,Norra Sverige,1994,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12860,SE3,Norra Sverige,1995,Q,total quantity of synthetic N fertilizer applied,Gg N,11.626255636096325,filled (b)
12861,SE3,Norra Sverige,1995,Q_AL,quantity applied on arable land,Gg N,11.626255636096325,Estimated
12862,SE3,Norra Sverige,1995,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12863,SE3,Norra Sverige,1995,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12864,SE3,Norra Sverige,1996,Q,total quantity of synthetic N fertilizer applied,Gg N,12.511290774590773,filled (b)
12865,SE3,Norra Sverige,1996,Q_AL,quantity applied on arable land,Gg N,12.511290774590773,Estimated
12866,SE3,Norra Sverige,1996,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12867,SE3,Norra Sverige,1996,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12868,SE3,Norra Sverige,1997,Q,total quantity of synthetic N fertilizer applied,Gg N,12.465102984482233,filled (b)
12869,SE3,Norra Sverige,1997,Q_AL,quantity applied on arable land,Gg N,12.465102984482233,Estimated
12870,SE3,Norra Sverige,1997,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12871,SE3,Norra Sverige,1997,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12872,SE3,Norra Sverige,1998,Q,total quantity of synthetic N fertilizer applied,Gg N,11.802877263721296,filled (b)
12873,SE3,Norra Sverige,1998,Q_AL,quantity applied on arable land,Gg N,11.802877263721296,Estimated
12874,SE3,Norra Sverige,1998,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12875,SE3,Norra Sverige,1998,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12876,SE3,Norra Sverige,1999,Q,total quantity of synthetic N fertilizer applied,Gg N,11.863096025270895,filled (b)
12877,SE3,Norra Sverige,1999,Q_AL,quantity applied on arable land,Gg N,11.863096025270895,Estimated
12878,SE3,Norra Sverige,1999,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12879,SE3,Norra Sverige,1999,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12880,SE3,Norra Sverige,2000,Q,total quantity of synthetic N fertilizer applied,Gg N,11.405433437493947,filled (a)
12881,SE3,Norra Sverige,2000,Q_AL,quantity applied on arable land,Gg N,11.405433437493947,Estimated
12882,SE3,Norra Sverige,2000,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12883,SE3,Norra Sverige,2000,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12884,SE3,Norra Sverige,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,11.857074149115936,filled (a)
12885,SE3,Norra Sverige,2001,Q_AL,quantity applied on arable land,Gg N,11.857074149115936,Estimated
12886,SE3,Norra Sverige,2001,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12887,SE3,Norra Sverige,2001,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
12888,SE3,Norra Sverige,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,11.128427134365795,filled (a)
12889,SE3,Norra Sverige,2002,Q_AL,quantity applied on arable land,Gg N,11.128427134365795,Estimated
12890,SE3,Norra Sverige,2002,Q_PG,quantity applied on permanent grassland,Gg N,0.0,Estimated
12891,SE3,Norra Sverige,2002,Q_PC,quantity applied on permanent crops,Gg N,0.0,Estimated
