,region,region name,crop,year,symbol,label,unit,value,confidence
153531,UKG,West Midlands England,Pulses,2017,A,harvested area,Mha,0.02,unprocessed
153532,UKG,West Midlands England,Pulses,2017,H,harvested quantity,Gg N,2.930322001635323,filled (a)
153533,UKG,West Midlands England,Pulses,2017,Y,yield,kg N / ha,146.51610008176613,calculated
153534,UKG,West Midlands England,Pulses,2018,A,harvested area,Mha,0.0159,unprocessed
153535,UKG,West Midlands England,Pulses,2018,H,harvested quantity,Gg N,1.601142719275894,filled (a)
153536,UKG,West Midlands England,Pulses,2018,Y,yield,kg N / ha,100.70079995445873,calculated
153537,UKG,West Midlands England,Pulses,2019,A,harvested area,Mha,0.0147,unprocessed
153538,UKG,West Midlands England,Pulses,2019,H,harvested quantity,Gg N,2.227494473749263,filled (a)
153539,UKG,West Midlands England,Pulses,2019,Y,yield,kg N / ha,151.53023630947368,calculated
153540,UKG,West Midlands England,Sugar beet,1990,A,harvested area,Mha,0.017,unprocessed
153541,UKG,West Midlands England,Sugar beet,1990,H,harvested quantity,Gg N,0.3870042749788983,filled (a)
153542,UKG,West Midlands England,Sugar beet,1990,Y,yield,kg N / ha,22.7649573516999,calculated
153543,UKG,West Midlands England,Sugar beet,1991,A,harvested area,Mha,0.0171,unprocessed
153544,UKG,West Midlands England,Sugar beet,1991,H,harvested quantity,Gg N,0.4261356867364457,filled (a)
153545,UKG,West Midlands England,Sugar beet,1991,Y,yield,kg N / ha,24.920215598622555,calculated
153546,UKG,West Midlands England,Sugar beet,1992,A,harvested area,Mha,0.0174,unprocessed
153547,UKG,West Midlands England,Sugar beet,1992,H,harvested quantity,Gg N,0.4970032121596886,filled (a)
153548,UKG,West Midlands England,Sugar beet,1992,Y,yield,kg N / ha,28.563402997683255,calculated
153549,UKG,West Midlands England,Sugar beet,1993,A,harvested area,Mha,0.0172,unprocessed
153550,UKG,West Midlands England,Sugar beet,1993,H,harvested quantity,Gg N,0.473397028846625,filled (a)
153551,UKG,West Midlands England,Sugar beet,1993,Y,yield,kg N / ha,27.523083072478197,calculated
153552,UKG,West Midlands England,Sugar beet,1994,A,harvested area,Mha,0.0172,unprocessed
153553,UKG,West Midlands England,Sugar beet,1994,H,harvested quantity,Gg N,0.4270662209334336,filled (a)
153554,UKG,West Midlands England,Sugar beet,1994,Y,yield,kg N / ha,24.829431449618234,calculated
153555,UKG,West Midlands England,Sugar beet,1995,A,harvested area,Mha,0.0173,unprocessed
153556,UKG,West Midlands England,Sugar beet,1995,H,harvested quantity,Gg N,0.4129123060424058,filled (a)
153557,UKG,West Midlands England,Sugar beet,1995,Y,yield,kg N / ha,23.86776335505236,calculated
153558,UKG,West Midlands England,Sugar beet,1996,A,harvested area,Mha,0.0174,unprocessed
153559,UKG,West Midlands England,Sugar beet,1996,H,harvested quantity,Gg N,0.5103245438218325,filled (a)
153560,UKG,West Midlands England,Sugar beet,1996,Y,yield,kg N / ha,29.328996771369685,calculated
153561,UKG,West Midlands England,Sugar beet,1997,A,harvested area,Mha,0.0166,unprocessed
153562,UKG,West Midlands England,Sugar beet,1997,H,harvested quantity,Gg N,0.54284426523236,filled (a)
153563,UKG,West Midlands England,Sugar beet,1997,Y,yield,kg N / ha,32.70146176098554,calculated
153564,UKG,West Midlands England,Sugar beet,1998,A,harvested area,Mha,0.0163999999999999,unprocessed
153565,UKG,West Midlands England,Sugar beet,1998,H,harvested quantity,Gg N,0.4898527914880967,filled (a)
153566,UKG,West Midlands England,Sugar beet,1998,Y,yield,kg N / ha,29.86907265171339,calculated
153567,UKG,West Midlands England,Sugar beet,1999,A,harvested area,Mha,0.0159,unprocessed
153568,UKG,West Midlands England,Sugar beet,1999,H,harvested quantity,Gg N,0.5058187992890485,filled (a)
153569,UKG,West Midlands England,Sugar beet,1999,Y,yield,kg N / ha,31.812503099940155,calculated
153570,UKG,West Midlands England,Sugar beet,2000,A,harvested area,Mha,0.0155,unprocessed
153571,UKG,West Midlands England,Sugar beet,2000,H,harvested quantity,Gg N,0.4571861436254132,filled (a)
153572,UKG,West Midlands England,Sugar beet,2000,Y,yield,kg N / ha,29.495880233897626,calculated
153573,UKG,West Midlands England,Sugar beet,2001,A,harvested area,Mha,0.0159,unprocessed
153574,UKG,West Midlands England,Sugar beet,2001,H,harvested quantity,Gg N,0.4081910693797932,filled (a)
153575,UKG,West Midlands England,Sugar beet,2001,Y,yield,kg N / ha,25.672394300615924,calculated
153576,UKG,West Midlands England,Sugar beet,2002,A,harvested area,Mha,0.0153,unprocessed
153577,UKG,West Midlands England,Sugar beet,2002,H,harvested quantity,Gg N,0.4680489059881466,filled (a)
153578,UKG,West Midlands England,Sugar beet,2002,Y,yield,kg N / ha,30.59143176393115,calculated
153579,UKG,West Midlands England,Sugar beet,2003,A,harvested area,Mha,0.0145,unprocessed
153580,UKG,West Midlands England,Sugar beet,2003,H,harvested quantity,Gg N,0.4552516120053592,filled (a)
153581,UKG,West Midlands England,Sugar beet,2003,Y,yield,kg N / ha,31.39666289692132,calculated
153582,UKG,West Midlands England,Sugar beet,2004,A,harvested area,Mha,0.0136,unprocessed
153583,UKG,West Midlands England,Sugar beet,2004,H,harvested quantity,Gg N,0.4428412243465827,filled (a)
153584,UKG,West Midlands England,Sugar beet,2004,Y,yield,kg N / ha,32.561854731366374,calculated
153585,UKG,West Midlands England,Sugar beet,2005,A,harvested area,Mha,0.0134,unprocessed
153586,UKG,West Midlands England,Sugar beet,2005,H,harvested quantity,Gg N,0.4254500299597177,filled (a)
153587,UKG,West Midlands England,Sugar beet,2005,Y,yield,kg N / ha,31.750002235799826,calculated
153588,UKG,West Midlands England,Sugar beet,2006,A,harvested area,Mha,0.0116999999999999,unprocessed
153589,UKG,West Midlands England,Sugar beet,2006,H,harvested quantity,Gg N,0.3624185819847946,filled (a)
153590,UKG,West Midlands England,Sugar beet,2006,Y,yield,kg N / ha,30.975947178187837,calculated
153591,UKG,West Midlands England,Sugar beet,2007,A,harvested area,Mha,0.0067,unprocessed
153592,UKG,West Midlands England,Sugar beet,2007,H,harvested quantity,Gg N,0.3297519341221111,filled (a)
153593,UKG,West Midlands England,Sugar beet,2007,Y,yield,kg N / ha,49.216706585389716,calculated
153594,UKG,West Midlands England,Sugar beet,2008,A,harvested area,Mha,0.0052,unprocessed
153595,UKG,West Midlands England,Sugar beet,2008,H,harvested quantity,Gg N,0.3742216736413264,filled (a)
153596,UKG,West Midlands England,Sugar beet,2008,Y,yield,kg N / ha,71.96570646948585,calculated
153597,UKG,West Midlands England,Sugar beet,2009,A,harvested area,Mha,0.005336333193774,filled (a)
153598,UKG,West Midlands England,Sugar beet,2009,H,harvested quantity,Gg N,0.4141856686277579,filled (a)
153599,UKG,West Midlands England,Sugar beet,2009,Y,yield,kg N / ha,77.61615581107193,calculated
153600,UKG,West Midlands England,Sugar beet,2010,A,harvested area,Mha,0.003,unprocessed
153601,UKG,West Midlands England,Sugar beet,2010,H,harvested quantity,Gg N,0.312,unprocessed
153602,UKG,West Midlands England,Sugar beet,2010,Y,yield,kg N / ha,104.0,calculated
153603,UKG,West Midlands England,Sugar beet,2011,A,harvested area,Mha,0.002,unprocessed
153604,UKG,West Midlands England,Sugar beet,2011,H,harvested quantity,Gg N,0.3785599999999999,unprocessed
153605,UKG,West Midlands England,Sugar beet,2011,Y,yield,kg N / ha,189.27999999999994,calculated
153606,UKG,West Midlands England,Sugar beet,2012,A,harvested area,Mha,0.002,unprocessed
153607,UKG,West Midlands England,Sugar beet,2012,H,harvested quantity,Gg N,0.31616,unprocessed
153608,UKG,West Midlands England,Sugar beet,2012,Y,yield,kg N / ha,158.07999999999998,calculated
153609,UKG,West Midlands England,Sugar beet,2013,A,harvested area,Mha,0.002,unprocessed
153610,UKG,West Midlands England,Sugar beet,2013,H,harvested quantity,Gg N,0.34528,unprocessed
153611,UKG,West Midlands England,Sugar beet,2013,Y,yield,kg N / ha,172.64,calculated
153612,UKG,West Midlands England,Sugar beet,2014,A,harvested area,Mha,0.002,unprocessed
153613,UKG,West Midlands England,Sugar beet,2014,H,harvested quantity,Gg N,0.40352,unprocessed
153614,UKG,West Midlands England,Sugar beet,2014,Y,yield,kg N / ha,201.76,calculated
153615,UKG,West Midlands England,Sugar beet,2015,A,harvested area,Mha,0.002,unprocessed
153616,UKG,West Midlands England,Sugar beet,2015,H,harvested quantity,Gg N,0.24544,unprocessed
153617,UKG,West Midlands England,Sugar beet,2015,Y,yield,kg N / ha,122.72,calculated
153618,UKG,West Midlands England,Sugar beet,2016,A,harvested area,Mha,0.0025,unprocessed
153619,UKG,West Midlands England,Sugar beet,2016,H,harvested quantity,Gg N,0.3473599999999999,unprocessed
153620,UKG,West Midlands England,Sugar beet,2016,Y,yield,kg N / ha,138.94399999999996,calculated
153621,UKG,West Midlands England,Sugar beet,2017,A,harvested area,Mha,0.003,unprocessed
153622,UKG,West Midlands England,Sugar beet,2017,H,harvested quantity,Gg N,0.5116799999999999,unprocessed
153623,UKG,West Midlands England,Sugar beet,2017,Y,yield,kg N / ha,170.55999999999997,calculated
153624,UKG,West Midlands England,Sugar beet,2018,A,harvested area,Mha,0.0031,unprocessed
153625,UKG,West Midlands England,Sugar beet,2018,H,harvested quantity,Gg N,0.4263999999999999,unprocessed
153626,UKG,West Midlands England,Sugar beet,2018,Y,yield,kg N / ha,137.54838709677415,calculated
153627,UKG,West Midlands England,Sugar beet,2019,A,harvested area,Mha,0.00304,unprocessed
153628,UKG,West Midlands England,Sugar beet,2019,H,harvested quantity,Gg N,0.436384,unprocessed
153629,UKG,West Midlands England,Sugar beet,2019,Y,yield,kg N / ha,143.54736842105262,calculated
153630,UKG,West Midlands England,Temporary grassland,1990,A,harvested area,Mha,0.1332394479166667,corrected (e)
153631,UKG,West Midlands England,Temporary grassland,1990,H,harvested quantity,Gg N,20.756906025331713,corrected (e)
153632,UKG,West Midlands England,Temporary grassland,1990,Y,yield,kg N / ha,155.7864907869771,calculated
153633,UKG,West Midlands England,Temporary grassland,1991,A,harvested area,Mha,0.133405375,corrected (e)
153634,UKG,West Midlands England,Temporary grassland,1991,H,harvested quantity,Gg N,20.900839059867156,corrected (e)
153635,UKG,West Midlands England,Temporary grassland,1991,Y,yield,kg N / ha,156.67164130281225,calculated
153636,UKG,West Midlands England,Temporary grassland,1992,A,harvested area,Mha,0.13141425,corrected (e)
153637,UKG,West Midlands England,Temporary grassland,1992,H,harvested quantity,Gg N,20.70520762925368,corrected (e)
153638,UKG,West Midlands England,Temporary grassland,1992,Y,yield,kg N / ha,157.55679181864738,calculated
153639,UKG,West Midlands England,Temporary grassland,1993,A,harvested area,Mha,0.1312483229166667,corrected (e)
153640,UKG,West Midlands England,Temporary grassland,1993,H,harvested quantity,Gg N,20.79523921106003,corrected (e)
153641,UKG,West Midlands England,Temporary grassland,1993,Y,yield,kg N / ha,158.4419423344824,calculated
153642,UKG,West Midlands England,Temporary grassland,1994,A,harvested area,Mha,0.1207949166666667,corrected (e)
153643,UKG,West Midlands England,Temporary grassland,1994,H,harvested quantity,Gg N,19.24590290359637,corrected (e)
153644,UKG,West Midlands England,Temporary grassland,1994,Y,yield,kg N / ha,159.3270928503175,calculated
153645,UKG,West Midlands England,Temporary grassland,1995,A,harvested area,Mha,0.116729703125,corrected (e)
153646,UKG,West Midlands England,Temporary grassland,1995,H,harvested quantity,Gg N,18.70152760512125,corrected (e)
153647,UKG,West Midlands England,Temporary grassland,1995,Y,yield,kg N / ha,160.21224336615265,calculated
153648,UKG,West Midlands England,Temporary grassland,1996,A,harvested area,Mha,0.115734140625,corrected (e)
153649,UKG,West Midlands England,Temporary grassland,1996,H,harvested quantity,Gg N,18.644468437858983,corrected (e)
153650,UKG,West Midlands England,Temporary grassland,1996,Y,yield,kg N / ha,161.09739388198773,calculated
153651,UKG,West Midlands England,Temporary grassland,1997,A,harvested area,Mha,0.1165637760416667,corrected (e)
153652,UKG,West Midlands England,Temporary grassland,1997,H,harvested quantity,Gg N,18.881297027847147,corrected (e)
153653,UKG,West Midlands England,Temporary grassland,1997,Y,yield,kg N / ha,161.98254439782278,calculated
153654,UKG,West Midlands England,Temporary grassland,1998,A,harvested area,Mha,0.1081014947916667,corrected (e)
153655,UKG,West Midlands England,Temporary grassland,1998,H,harvested quantity,Gg N,17.606241273439544,corrected (e)
153656,UKG,West Midlands England,Temporary grassland,1998,Y,yield,kg N / ha,162.86769491365783,calculated
153657,UKG,West Midlands England,Temporary grassland,1999,A,harvested area,Mha,0.1017133020833333,corrected (e)
153658,UKG,West Midlands England,Temporary grassland,1999,H,harvested quantity,Gg N,16.655842634175418,corrected (e)
153659,UKG,West Midlands England,Temporary grassland,1999,Y,yield,kg N / ha,163.7528454294931,calculated
153660,UKG,West Midlands England,Temporary grassland,2000,A,harvested area,Mha,0.1016801166666667,corrected (e)
153661,UKG,West Midlands England,Temporary grassland,2000,H,harvested quantity,Gg N,16.740410635487155,corrected (e)
153662,UKG,West Midlands England,Temporary grassland,2000,Y,yield,kg N / ha,164.63799594532804,calculated
153663,UKG,West Midlands England,Temporary grassland,2001,A,harvested area,Mha,0.0999793640625,corrected (e)
153664,UKG,West Midlands England,Temporary grassland,2001,H,harvested quantity,Gg N,16.54889892081114,corrected (e)
153665,UKG,West Midlands England,Temporary grassland,2001,Y,yield,kg N / ha,165.52314646116315,calculated
153666,UKG,West Midlands England,Temporary grassland,2002,A,harvested area,Mha,0.103090496875,corrected (e)
153667,UKG,West Midlands England,Temporary grassland,2002,H,harvested quantity,Gg N,17.155114019481317,corrected (e)
153668,UKG,West Midlands England,Temporary grassland,2002,Y,yield,kg N / ha,166.40829697699832,calculated
153669,UKG,West Midlands England,Temporary grassland,2003,A,harvested area,Mha,0.099606028125,corrected (e)
153670,UKG,West Midlands England,Temporary grassland,2003,H,harvested quantity,Gg N,16.663435836099374,corrected (e)
153671,UKG,West Midlands England,Temporary grassland,2003,Y,yield,kg N / ha,167.2934474928334,calculated
153672,UKG,West Midlands England,Temporary grassland,2004,A,harvested area,Mha,0.1033725729166667,corrected (e)
153673,UKG,West Midlands England,Temporary grassland,2004,H,harvested quantity,Gg N,17.385054385673854,corrected (e)
153674,UKG,West Midlands England,Temporary grassland,2004,Y,yield,kg N / ha,168.17859800866844,calculated
153675,UKG,West Midlands England,Temporary grassland,2005,A,harvested area,Mha,0.0990003942708333,corrected (e)
153676,UKG,West Midlands England,Temporary grassland,2005,H,harvested quantity,Gg N,16.737377760830874,corrected (e)
153677,UKG,West Midlands England,Temporary grassland,2005,Y,yield,kg N / ha,169.06374852450367,calculated
153678,UKG,West Midlands England,Temporary grassland,2006,A,harvested area,Mha,0.0943378432291667,corrected (e)
153679,UKG,West Midlands England,Temporary grassland,2006,H,harvested quantity,Gg N,16.03261259463694,corrected (e)
153680,UKG,West Midlands England,Temporary grassland,2006,Y,yield,kg N / ha,169.94889904033857,calculated
153681,UKG,West Midlands England,Temporary grassland,2007,A,harvested area,Mha,0.097565125,corrected (e)
153682,UKG,West Midlands England,Temporary grassland,2007,H,harvested quantity,Gg N,16.66744539920429,corrected (e)
153683,UKG,West Midlands England,Temporary grassland,2007,Y,yield,kg N / ha,170.8340495561738,calculated
153684,UKG,West Midlands England,Temporary grassland,2008,A,harvested area,Mha,0.0946614010416667,corrected (e)
153685,UKG,West Midlands England,Temporary grassland,2008,H,harvested quantity,Gg N,16.25518006457063,corrected (e)
153686,UKG,West Midlands England,Temporary grassland,2008,Y,yield,kg N / ha,171.71920007200885,calculated
153687,UKG,West Midlands England,Temporary grassland,2009,A,harvested area,Mha,0.1029577552083333,corrected (e)
153688,UKG,West Midlands England,Temporary grassland,2009,H,harvested quantity,Gg N,17.77095647571659,corrected (e)
153689,UKG,West Midlands England,Temporary grassland,2009,Y,yield,kg N / ha,172.6043505878441,calculated
153690,UKG,West Midlands England,Temporary grassland,2010,A,harvested area,Mha,0.1022110833333333,corrected (e)
153691,UKG,West Midlands England,Temporary grassland,2010,H,harvested quantity,Gg N,17.732549854766567,corrected (e)
153692,UKG,West Midlands England,Temporary grassland,2010,Y,yield,kg N / ha,173.48950110367915,calculated
153693,UKG,West Midlands England,Temporary grassland,2011,A,harvested area,Mha,0.10602740625,corrected (e)
153694,UKG,West Midlands England,Temporary grassland,2011,H,harvested quantity,Gg N,18.488492026964447,corrected (e)
153695,UKG,West Midlands England,Temporary grassland,2011,Y,yield,kg N / ha,174.37465161951417,calculated
153696,UKG,West Midlands England,Temporary grassland,2012,A,harvested area,Mha,0.1125491702604167,corrected (e)
